l_id,v_id_1,v_id_2,voltage,cables,wires,frequency,name,operator,ref,length_m,r_ohmkm,x_ohmkm,c_nfkm,i_th_max_a,from_relation,wkt_srid_4326
107389,51023,51024,220000,12,2;1,50,,RWE,4330,289.370880042425,,,,,'','SRID=4326;LINESTRING(7.61142198874663 51.5431991043279,7.61501165662197 51.5445455133147)'
108738,48714,48715,220000,6,2,,Neufinsing - Zolling,TenneT TSO GmbH,258,220.797969939707,,,,,'','SRID=4326;LINESTRING(11.8150909658982 48.222739491945,11.8179392541696 48.2233461183002)'
108868,54909,16397,220000,3,,,220 kV,,,37.2677309862254,,,,,'','SRID=4326;LINESTRING(8.76886440140798 49.9750736798365,8.77239712245635 49.9746382994216)'
109029,48325,48324,380000;220000,6,4;2,50,'1 x 380 kV, 1 x 220 kV',RWE,,481.758202245215,,,,,'','SRID=4326;LINESTRING(8.52590551067584 49.8557200669619,8.53116550599048 49.8530190929433)'
109317,54387,54779,380000;220000,6,4;2,50,HUEFF-WIESL-NEURO;WIESL-NEURO,,,4640.09157624861,,,,,'','SRID=4326;LINESTRING(8.62890050210364 49.3334069063888,8.67009930715852 49.3092022842852)'
111167,70126,49649,110000,4,1,16.7,110 kV Bahnstrom Köln - Gerresheim 1|2,DB_Energie,447;Köln - Gerresheim,2644.54710671533,,,,,'','SRID=4326;LINESTRING(7.0477479513377 50.9044556138995,7.05489923106488 50.9279135700905)'
111201,62560,54888,380000,6,3,50,'449,454',50Hertz,449;454,68099.0737599822,,,,,'','SRID=4326;LINESTRING(11.1417799449272 50.9664119797327,10.3907436313021 51.0069739699321)'
111471,19824,49207,380000;220000;110000,12,3;1,,,RWE,4360,846.157300170001,,,,,'','SRID=4326;LINESTRING(7.18050364602721 51.4526103742266,7.18403465827139 51.445755195875)'
111555,52157,20622,220000,6,,50,,Amprion,,20116.6261452653,,,,,'','SRID=4326;LINESTRING(6.47091425649538 49.9237176650895,6.21106853508006 49.9586167733993)'
112252,16745,49219,380000;220000,6,4,,,,4375,775.874510379955,,,,,'','SRID=4326;LINESTRING(8.36422517775705 51.9270354615835,8.37573630058627 51.9317885843967)'
112775,19838,51809,380000,3,3,,380kV Weitmar West,RWE,4360,56.5158583652868,,,,,'','SRID=4326;LINESTRING(7.17944508986728 51.4721618319501,7.17649222348286 51.4719931932614)'
113308,17974,50485,220000,12,,,,,,864.115446549332,,,,,'','SRID=4326;LINESTRING(6.72247759675524 51.4798054953717,6.7089802933695 51.4850580084192)'
113377,49608,49607,380000,9,4;1,,Kriegenbrunn - Redwitz;Raitersaich - Würgau;Erlangen - Forchheim,,432;431;131,1353.26064072598,,,,,'','SRID=4326;LINESTRING(11.0382632119824 49.7017278802571,11.0249220622033 49.6931596917717)'
113379,70128,49809,220000,6,2,50,,TenneT,Leitung 2029,8081.53308774007,,,,,'','SRID=4326;LINESTRING(10.4216241292302 52.236891154047,10.3590560088124 52.176287968058)'
113720,49336,58738,380000;220000,6,4,50,525; 526,50Hertz Transmission,525; 526,68507.1061962986,,,,,'','SRID=4326;LINESTRING(12.947868245972 52.5618886090733,13.307201366479 52.2273143822645)'
113777,49623,49622,380000;220000;110000,10,4;3,50;16.7,,EnBW;DB_Energie,,2237.72770754568,,,,,'','SRID=4326;LINESTRING(9.20311513014848 49.0305952901284,9.17688073059105 49.0351948794487)'
114754,50578,50082,380000,6,4,50,'420, 423',50Hertz,420;423,23960.0975390891,,,,,'','SRID=4326;LINESTRING(11.698748805979 53.5733014896795,11.3701638498375 53.5949592749993)'
114868,19287,52345,380000;220000,6,4;2,,,,4538,171.676477595771,,,,,'','SRID=4326;LINESTRING(6.99666887845368 49.3756396651444,7.0017160916361 49.3731187903947)'
115423,50875,50876,380000;110000,3;6,4;1,50,,RWE,4372,407.428315535578,,,,,'','SRID=4326;LINESTRING(7.48140172098526 51.9564503708777,7.48701816780464 51.957653872436)'
115563,49024,54354,380000;220000;110000,9,4;2;1,,,RWE,4526,4480.41521170021,,,,,'','SRID=4326;LINESTRING(7.0708054303062 51.506886075351,7.09913506043231 51.4826499054091)'
115583,49633,49635,220000;110000,12,2;1,,,Lechwerke,,6005.07744356502,,,,,'','SRID=4326;LINESTRING(10.3636025621284 47.7089964062629,10.3485664710713 47.7611507011784)'
116088,51810,51808,220000,3,3,,220kV Welper Ost,RWE,4360,334.184366812176,,,,,'','SRID=4326;LINESTRING(7.17651450170191 51.4715711726703,7.17439223184318 51.4688633101745)'
116140,51000,50999,380000,3,4,50,380kV Sauerland Nord,RWE,4331,213.669712049403,,,,,'','SRID=4326;LINESTRING(8.1907717462816 51.1882709160514,8.19365686547961 51.1889378778491)'
116649,48325,48609,380000,3,,,,,,227.622613054036,,,,,'','SRID=4326;LINESTRING(8.52590551067584 49.8557200669619,8.52894019936866 49.856341498397)'
117058,19838,51810,220000,6,,,220kV Welper Ost,RWE,,72.1521654072066,,,,,'','SRID=4326;LINESTRING(7.17944508986728 51.4721618319501,7.17651450170191 51.4715711726703)'
117091,70142,49991,380000,6,2,50,Dellmensingen - Niederstotzingen,EnBW,,59.6190679203782,,,,,'','SRID=4326;LINESTRING(10.2315271951564 48.5297331313644,10.2350870622995 48.5299358074184)'
117881,52238,49167,380000,3,4,50,380 kV Röhe Nord,RWE,,104.823966596523,,,,,'','SRID=4326;LINESTRING(6.29885031815443 50.8311235843478,6.29751245720179 50.8306860162597)'
118930,29686,50991,380000,6,4,50,380kV Sauerland Nord+Süd,RWE,4335,21033.8206576453,,,,,'','SRID=4326;LINESTRING(8.35462632875828 51.3544778585986,8.61509088090393 51.4362172081932)'
118980,21822,52843,220000,6,1,50,,,,3282.43532088442,,,,,'','SRID=4326;LINESTRING(7.17033754623969 49.3558355158629,7.1613345903678 49.3278924903072)'
119403,52167,51267,380000;110000,10,4;1,50;16.7,380 kV Siegtal Nord|Süd; 110 kV Bahnstrom Orscheid - Köln 1|2,RWE,4104,10591.4931342848,,,,,'','SRID=4326;LINESTRING(7.45945120735475 50.7588586020096,7.31235270840087 50.7559431033993)'
119948,51819,51818,220000;110000,12,2;1,50,,RWE,2388,2590.49132189362,,,,,'','SRID=4326;LINESTRING(6.5398553731436 51.2994007080723,6.52435727853586 51.3205740165423)'
120148,49025,16644,110000,3,1,,110kV Gelsenkirchen Süd,RWE,2343,205.768552256827,,,,,'','SRID=4326;LINESTRING(7.09969695664252 51.4821948090496,7.10471846117122 51.4817903450582)'
121774,54454,49032,380000,3,4,50,380kV Westfalen West,RWE,4129,219.180019029521,,,,,'','SRID=4326;LINESTRING(7.13444747492493 51.5237387676828,7.13676189442294 51.5250954773704)'
122308,49561,49560,380000,3,,,,,,214.688766342486,,,,,'','SRID=4326;LINESTRING(9.4201526841997 48.6744466061833,9.42053590549991 48.6763723623796)'
122649,52984,50037,220000,3,2,,,,,156.03929753927,,,,,'','SRID=4326;LINESTRING(8.98288101099024 47.8375893804983,8.9849243189355 47.8379224656645)'
123218,54691,52303,220000,3,2,50,220 kV Niederstedem West,RWE,,304.960935027,,,,,'','SRID=4326;LINESTRING(6.56672452228079 49.8017566104187,6.5675481875648 49.7990552886766)'
123964,70053,48805,220000,3,2,,Schermbeck Nord,RWE,4569,898.446286566288,,,,,'','SRID=4326;LINESTRING(6.68085432500932 51.6463728896799,6.67875333153181 51.6541448994444)'
124043,49210,70074,380000,3,4,,,,,77.1481619087525,,,,,'','SRID=4326;LINESTRING(9.14901085822735 49.1406397687914,9.15118605993971 49.1433395015654)'
124263,51086,51085,220000,6,,,Anlage 326,,,261.422131740417,,,,,'','SRID=4326;LINESTRING(9.27258526466752 48.9163100935204,9.26921945696098 48.9171229816527)'
125059,55053,50329,380000;220000,12,,50,'233 Großdalzig - Eula, 358 Wolkramshausen - Eula',50Hertz Transmission,233;358,4189.32289787339,,,,,'','SRID=4326;LINESTRING(11.8997051689716 51.3997673870755,11.8632454261981 51.3711997867524)'
125538,51627,49787,380000;220000,6;3,4;2,50,,Amprion,4307,33723.242728097,,,,,'','SRID=4326;LINESTRING(7.31021130442659 52.4643669907568,7.37185639416872 52.1977067098446)'
125656,51968,51737,380000,3,4,,380kV Kemnade Süd,RWE,4339,177.586114603588,,,,,'','SRID=4326;LINESTRING(7.16882294657622 51.3793047770536,7.16665180836603 51.3801636963194)'
125660,70378,53318,110000,6,,,,RWE,,1070.16096378779,,,,,'','SRID=4326;LINESTRING(7.59136529128709 51.928440502631,7.59685652506685 51.9180160074047)'
126129,50486,50485,220000,6,,,,,,163.072027812421,,,,,'','SRID=4326;LINESTRING(6.70701289306575 51.4858780781236,6.7089802933695 51.4850580084192)'
127518,49996,49998,380000,3,,,380 kV,EnBW,,191.468903356175,,,,,'','SRID=4326;LINESTRING(9.24103059283989 48.5426059762324,9.23922875204301 48.5413512945415)'
127700,48777,48778,380000,3,,50,,,,337.370421586541,,,,,'','SRID=4326;LINESTRING(7.42474524551043 51.4592583943398,7.42857332626218 51.4573758688246)'
127861,17381,49880,380000,6,3,50,512;514,50Hertz Transmission,512;514,41943.017704528,,,,,'','SRID=4326;LINESTRING(12.1870420494384 53.8158259546833,12.6079269676717 53.5909650080994)'
128660,48780,16348,110000,6,2,50,,RWE,2763,251.247323726288,,,,,'','SRID=4326;LINESTRING(7.42128466554142 51.4554590642949,7.41683173571077 51.4569414720465)'
128788,54582,53703,220000,3,2,50,220 kV Windesheim,RWE,2400,126.831842833464,,,,,'','SRID=4326;LINESTRING(8.42163652851211 49.6391596720556,8.42266509951243 49.6400981975718)'
128814,48876,48883,220000,3,2,50,,E.ON Westfalen Weser,,330.669259138486,,,,,'','SRID=4326;LINESTRING(8.63365016450537 51.9998936777847,8.6332929943484 52.0028683749861)'
128942,54278,54179,0,6,,,,,,94.7492832361609,,,,,'','SRID=4326;LINESTRING(9.19002245437702 48.9163242616185,9.19132617934886 48.9162358880407)'
129075,70084,48657,220000;110000,3;6,2;1,50,300,TenneT;EON_Netz,300,442.582605070054,,,,,'','SRID=4326;LINESTRING(8.14199776632959 53.5639678733638,8.13113295389502 53.5569710109766)'
129310,48342,48343,380000;110000,12,4;2,50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,217.080533848029,,,,,'','SRID=4326;LINESTRING(8.68760504659474 50.2195028147151,8.68559282035831 50.2180240989531)'
129311,48342,48341,380000;110000,12,4;2,50,380 kV 3011; 220 kV 1046,TenneT,3011;1046,5011.67678886788,,,,,'','SRID=4326;LINESTRING(8.68760504659474 50.2195028147151,8.7577714652905 50.2174867124265)'
131163,51001,71107,380000,6,4,50,380kV Arpe West+Sauerland Süd,RWE,4308,335.050698272106,,,,,'','SRID=4326;LINESTRING(8.20509646146523 51.1794826832141,8.20935897804331 51.1787497234035)'
131201,49482,49649,220000;110000,10,1,50;16.7,220 kV Merheim Ost|West; 110 kV Bahnstrom Köln - Gerresheim 1|2,RWE,2380,2578.35078382407,,,,,'','SRID=4326;LINESTRING(7.03985748062147 50.9482208706478,7.05489923106488 50.9279135700905)'
131434,54742,54739,220000,6,,50,,,,7954.83298837237,,,,,'','SRID=4326;LINESTRING(8.04373612939762 50.7637926116179,7.95874777800847 50.7246860711528)'
133522,53233,70431,220000,4,1,50,220 kV Saar Nord,Amprion,2326,3722.35653212425,,,,,'','SRID=4326;LINESTRING(6.57880551537927 49.7699209693569,6.62071475284415 49.7484795058565)'
134246,51047,16644,380000;220000;110000,18,4;2;1,,,RWE,4550,3958.55340532816,,,,,'','SRID=4326;LINESTRING(7.14629239076675 51.5048312824945,7.10471846117122 51.4817903450582)'
135142,51809,20355,220000,6,,,220kV Welper Ost,RWE,,337.474005353567,,,,,'','SRID=4326;LINESTRING(7.17649222348286 51.4719931932614,7.1759044499001 51.4755782660252)'
135516,51489,16323,,,,,380 kV Niehl 3,,,2709.24464636951,,,,,'','SRID=4326;LINESTRING(6.96111421708752 51.0528141675749,6.93481719318329 51.0334821898355)'
136199,49368,49369,220000,3,,,,Lechwerke,,341.875157523403,,,,,'','SRID=4326;LINESTRING(10.6418026309511 48.0258492685192,10.646394549189 48.0256513081608)'
140369,48982,53398,220000,6,2,50,220 kV Niederaußem 1a|2b,RWE,4548,433.687927602482,,,,,'','SRID=4326;LINESTRING(6.69363617000146 51.0029048886754,6.69982205887943 51.0031125767597)'
124405,50876,50874,380000,3,,,,,,388.58829493701,,,,,'','SRID=4326;LINESTRING(7.48701816780464 51.957653872436,7.48561419084708 51.9542595165274)'
142052,51737,51971,220000,6,1,50,220kV Herdecke Nord+Süd,RWE,2313,181.518929875258,,,,,'','SRID=4326;LINESTRING(7.16665180836603 51.3801636963194,7.16840918255636 51.3789434082657)'
142125,53367,53368,380000;110000,12,4;1,50,,Amprion,4583,8894.37053830314,,,,,'','SRID=4326;LINESTRING(7.82686036192906 52.467143862929,7.69656224525032 52.4707954138586)'
142347,52142,20483,380000,6,,50,,TenneT,,912.951326831119,,,,,'','SRID=4326;LINESTRING(9.33223016559803 54.7210228103013,9.31808937194197 54.7159951058713)'
143250,67204,67208,220000,3,1,50,,MITNETZ,,6.03354110726624,,,,,'','SRID=4326;LINESTRING(12.325074254498 51.1949756780787,12.325116924474 51.195035406947)'
143846,16344,49096,380000;220000,12,4;2,,Scholven B+D+E,RWE,4565,3495.93855342232,,,,,'','SRID=4326;LINESTRING(7.00616826157462 51.5997745902162,7.01128961728202 51.6259004938275)'
145020,48283,48296,220000,6,2,50,293;294,50Hertz,293;294,15870.784939049,,,,,'','SRID=4326;LINESTRING(13.4799349090328 52.6283285649822,13.2892739578484 52.7012628086475)'
145619,70012,50948,380000,3,4,50,380kV Bergkamen A,RWE,4344,6281.16588411764,,,,,'','SRID=4326;LINESTRING(7.61693019585546 51.6369901982177,7.6044660640071 51.6884434925169)'
145818,49102,16359,380000,6,4,,380kV Lippe Nord+Scholven B,Amprion,4337,239.241364346906,,,,,'','SRID=4326;LINESTRING(7.02893450575575 51.6257019634984,7.02345297112589 51.6256937960974)'
146526,48932,48941,380000;110000;20000,15,3;1,,Redwitz - Remptendorf;Redwitz - Remptendorf;Windheim - Redwitz,TenneT TSO GmbH;E.ON Netz GmbH,413;414;168,2546.5429783102,,,,,'','SRID=4326;LINESTRING(11.3057130519685 50.2938843930392,11.3241694784699 50.3134515782242)'
146675,49850,49835,380000;220000;110000,12,2;1,,Etzenricht - Mechlenreuth - Redwitz;Mechlenreuth - Schwandorf;Arzberg - Waldsassen - Wiesau;Arzberg - Mitterteich,TenneT TSO GmbH;E.ON Netz GmbH,437;248;133;134,9792.17099114001,,,,,'','SRID=4326;LINESTRING(12.2286886177731 49.9974878947144,12.2286014811905 49.9227230807646)'
147184,49445,48735,380000,12,1,50,Leitung 2024;3026,TenneT,,642.932901920297,,,,,'','SRID=4326;LINESTRING(10.1927379645233 52.302459989368,10.1846438743188 52.3052654646128)'
148363,48510,48513,380000,12,,,2x 380 kV ; 2x 110 kV,EVS,318,4781.60930049747,,,,,'','SRID=4326;LINESTRING(8.93584037181121 48.6752096806812,8.9461530312729 48.7149499704762)'
148756,17324,50748,380000;110000,6,,50,Herbertingen - Tiengen,,5200,136.082942143411,,,,,'','SRID=4326;LINESTRING(8.2588769734245 47.634249863476,8.25637643013308 47.6309723602763)'
148920,50468,54156,380000,3,4,50,380 kV Neurath 5e,RWE,,418.281525183756,,,,,'','SRID=4326;LINESTRING(6.66200002097756 51.0376159615181,6.65624729972959 51.0365834812297)'
149631,50822,59760,220000;110000,10,4;2,50;16.7,'Anlage 373 ; NWH-SEE 220 kV, NWH-MUL 220 kV, Bahnstrom Neckarwestheim - Stuttgart-Zazenhausen',EnBW;DB_Energie,,13191.5872626444,,,,,'','SRID=4326;LINESTRING(9.20969906252884 49.0309357816209,9.24109949362219 48.9220829065323)'
149835,52956,52957,380000;220000,9,4;2,50,RWE 4301 Pkt Waltrop - Gersteinwerk,RWE,4301,2732.38444571249,,,,,'','SRID=4326;LINESTRING(7.402020384105 51.641982802339,7.36881856137242 51.6297475166283)'
149875,49012,49016,380000,3,4,50,380kV Gersteinwerk Ost+Gütersloh Süd,RWE,4373,267.335399058632,,,,,'','SRID=4326;LINESTRING(7.83143009177938 51.7538423129314,7.83447906368521 51.752343780904)'
149976,49132,49131,220000,3,4,50,,TenneT,316,503.432119078469,,,,,'','SRID=4326;LINESTRING(9.76851243435357 53.6968500011859,9.77606340313729 53.6975393850698)'
150018,55053,17162,380000,6,,,,50Hertz,,631.939690374038,,,,,'','SRID=4326;LINESTRING(11.8997051689716 51.3997673870755,11.8939194997183 51.4055028745159)'
150037,49076,51963,220000,9,1,,,RWE,4184,185.109442103964,,,,,'','SRID=4326;LINESTRING(6.89868768287973 51.49502918955,6.90107181164378 51.4957977952566)'
150439,50303,48698,380000;220000,12,,,'2 x 380 kV, 2 x 220 kV',,,116.803596786856,,,,,'','SRID=4326;LINESTRING(8.77499315743388 49.9715437068234,8.77515709997324 49.9704873626605)'
150440,48699,48698,380000;220000,12,,,'2 x 380 kV, 2 x 220 kV',,,313.134717114067,,,,,'','SRID=4326;LINESTRING(8.77860734931648 49.9687442834315,8.77515709997324 49.9704873626605)'
150612,49037,49036,,,,,,RWE,4358,209.031993929833,,,,,'','SRID=4326;LINESTRING(7.1378237929203 51.5537614789583,7.13964009659326 51.5552746896507)'
151517,16931,49809,220000,6,2,50,,TenneT,3,1068.70394640499,,,,,'','SRID=4326;LINESTRING(10.3692309019464 52.1670931348055,10.3590560088124 52.176287968058)'
152745,49141,49140,220000,12,2,50,,RWE,2314,260.070721767886,,,,,'','SRID=4326;LINESTRING(7.12132775986342 51.4463394826491,7.1201015595006 51.4485597154041)'
153140,16403,48619,220000;110000,6,1,50,,RWE,2339,2354.40701020386,,,,,'','SRID=4326;LINESTRING(6.61743916756048 51.4757023701239,6.63378636335463 51.4965099030574)'
153350,67201,67208,110000,,,50,,MITNETZ,,8.05203970903516,,,,,'','SRID=4326;LINESTRING(12.3252382868689 51.1950010670793,12.325116924474 51.195035406947)'
153351,67208,67207,110000,,,50,,MITNETZ,,8.71160245721975,,,,,'','SRID=4326;LINESTRING(12.325116924474 51.195035406947,12.3249848721272 51.195069183841)'
155041,70046,50728,220000;110000,12,,,,,,5129.26970065675,,,,,'','SRID=4326;LINESTRING(8.87265555276335 50.1303810154836,8.90770226250367 50.0928415860908)'
155300,50567,50568,110000,3,,50,,RWE,,225.143824520594,,,,,'','SRID=4326;LINESTRING(7.2700770029834 52.6541665746089,7.26673392265354 52.6542333842137)'
155417,51787,51795,220000,6,2,50,220kV Laer West+Pöppinghausen Ost,RWE,2652,278.626597112785,,,,,'','SRID=4326;LINESTRING(7.29583152251605 51.4564321980179,7.29766642131539 51.4541930917866)'
155419,50492,64290,220000,3,2,,,,,198.086216930387,,,,,'','SRID=4326;LINESTRING(6.73186891765122 51.518809973085,6.73357068612546 51.5202530781326)'
156994,28606,74467,220000;220000;220000,3;3;3,1,,220 kV;220 kV,,,8110.31324241497,,,,,'','SRID=4326;LINESTRING(8.5602390698114 49.9921018212698,8.50868074457306 50.0333711432323)'
157031,70034,48420,380000;380000;110000,3;6,4;4,50;50,380 kV Brauweiler West;380 kV Brauweiler West,RWE,4189,10632.1448827197,,,,,'','SRID=4326;LINESTRING(6.80453055899726 50.9661832633093,6.84125820710291 50.8751601680121)'
157833,70015,18844,110000;110000,,,50,,Vattenfall Europe AG,,23.6151847716566,,,,,'','SRID=4326;LINESTRING(13.3110023272492 52.5221080233324,13.3155119086851 52.5220164060979)'
157105,18078,70125,220000;220000;220000;220000,6;6;6,2;2;2,50;50;50;50,'291, 302;291; 302;291, 302;291; 302',50Hertz,,24646.2007919175,,,,,'','SRID=4326;LINESTRING(13.4888670439857 52.3940953194168,13.3041226100962 52.2308385756434)'
157106,18078,70265,220000;220000;220000;220000,6;6;6,2;2;2,50;50;50;50,'291, 302;291; 302;291, 302;291; 302',50Hertz,,5132.14326726839,,,,,'','SRID=4326;LINESTRING(13.4888670439857 52.3940953194168,13.5232354917231 52.4249061750104)'
157180,16345,49083,220000;220000,6;12,2;2,,220kV Buer Süd+Scholven E,RWE,2344,4370.11016074787,,,,,'','SRID=4326;LINESTRING(7.03761931936352 51.5985600348228,7.01992566109743 51.564976875865)'
157278,19078,70510,380000;110000;380000;380000,12;6;9,2;2;2,50;50,,RWE,4554,844.487744504168,,,,,'','SRID=4326;LINESTRING(8.04907684246267 47.5510569029898,8.03923345137135 47.5592429987495)'
157454,18010,48867,110000;110000;110000;0;110000,6;6;12;12,2;2;2;1;2;1,50;50;50;50,'110 kV Ofden Nord|Süd; Richterich 1|2;Ofden Nord/Süd, Richterich 1/2;110 kV Ofden Nord|Süd; Richterich 1|2',,2387,1527.2947750457,,,,,'','SRID=4326;LINESTRING(6.26969137516539 50.8301019270036,6.29241388914371 50.8301360999257)'
157470,49504,49505,220000;220000;220000,6;3,2;2,50,Oberbrunn - Oberbachern,TenneT TSO GmbH,269;270,269.498403209447,,,,,'','SRID=4326;LINESTRING(11.3652880639699 48.2888758171179,11.3687507100641 48.2896453119363)'
157710,70195,70030,380000;380000,3,,50;50,Berlin/Friedrichshain,50Hertz,921;922,2843.60005093929,,,,,'','SRID=4326;LINESTRING(13.4795013581914 52.5338835105877,13.524281064643 52.5351981360662)'
157714,18389,2933,380000;380000;380000,3,,50;50;50,380-kV-Transversale Berlin;Berlin/Mitte;380-kV-Transversale Berlin,50Hertz Transmission,919;920,1415.37324437459,,,,,'','SRID=4326;LINESTRING(13.4431581832594 52.5176969948547,13.4221323629185 52.5168873163376)'
157824,19354,26016,380000;380000;380000,6;6,4;4,50;50,380kV Trebur Nord;380kV Trebur Nord,RWE,4503,645.232238996811,,,,,'','SRID=4326;LINESTRING(8.51995689971892 50.0493481002292,8.53147032884844 50.0478366285239)'
158041,51849,51993,220000;220000,6;6,1;1,50;50,220kV Bixterheide Nord+Bigge Ost;220kV Bixterheide Nord+Bigge Ost,RWE,,7601.17346384976,,,,,'','SRID=4326;LINESTRING(7.67741097187665 51.3894973975317,7.60374426767631 51.3481142927638)'
158065,30403,54562,380000;380000,6;6,4;4,50;50,380 kV Soonwald Ost|West,RWE,4512,45254.2093527337,,,,,'','SRID=4326;LINESTRING(7.74018297686608 50.00946025817,7.50083955693457 50.345039700151)'
158068,30767,54798,380000;380000;380000,6;6;6,4;4;4,50;50;50,380 kV Kugelberg Ost|West;Kugelberg Ost/West;Kugelberg Ost/West,RWE,4523,13092.8589150499,,,,,'','SRID=4326;LINESTRING(8.48819783686246 49.5996645120533,8.57177474672438 49.4988578996269)'
158112,16618,53398,220000;220000;220000;220000;220000;0,6;3;6;3;6,2;2;4;2;4;2,50;50;50;50,220 kV Niederaußem 2b; Rommerskirchen Ost;220 kV Rommerskirchen Ost;220 kV Niederaußem 2b; Rommerskirchen Ost;220 kV Rommerskirchen Ost,RWE,4522,332.941236193518,,,,,'','SRID=4326;LINESTRING(6.70247486113495 51.0089107062355,6.69982205887943 51.0031125767597)'
